"Source";"Target";"Type";"Year"
20207;9511;"Directed";1997
20207;33090;"Directed";1997
20207;21322;"Directed";1997
20207;20140;"Directed";1997
20207;36661;"Directed";1997
20207;2522;"Directed";1997
20207;8335;"Directed";1997
20207;24773;"Directed";1997
20207;3676;"Directed";1997
20207;27152;"Directed";1997
20207;10519;"Directed";1997
20207;24635;"Directed";1997
20207;16576;"Directed";1997
20207;10684;"Directed";1997
20207;6433;"Directed";1997
20207;5124;"Directed";1997
20207;14206;"Directed";1997
20207;33127;"Directed";1997
20207;4867;"Directed";1997
20207;28408;"Directed";1997
20207;16600;"Directed";1997
20207;34330;"Directed";1997
20207;31979;"Directed";1997
20207;8383;"Directed";1997
20207;32049;"Directed";1997
20207;17840;"Directed";1997
20207;3726;"Directed";1997
20207;2589;"Directed";1997
20207;260;"Directed";1997
20207;3728;"Directed";1997
20207;33162;"Directed";1997
20207;3732;"Directed";1997
20207;19053;"Directed";1997
20207;26034;"Directed";1997
20207;26036;"Directed";1997
20207;3614;"Directed";1997
20207;31990;"Directed";1997
20207;11903;"Directed";1997
20207;33927;"Directed";1997
20207;34375;"Directed";1997
20207;24862;"Directed";1997
20207;9614;"Directed";1997
20207;27244;"Directed";1997
20207;14264;"Directed";1997
20207;36766;"Directed";1997
20207;32371;"Directed";1997
20207;34748;"Directed";1997
20207;34781;"Directed";1997
20207;19105;"Directed";1997
20207;312;"Directed";1997
20207;30881;"Directed";1997
20207;7309;"Directed";1997
20207;13109;"Directed";1997
20207;13112;"Directed";1997
20207;15485;"Directed";1997
20207;32060;"Directed";1997
20207;34975;"Directed";1997
20207;3384;"Directed";1997
20207;20299;"Directed";1997
20207;20953;"Directed";1997
20207;36828;"Directed";1997
20207;1540;"Directed";1997
20207;27324;"Directed";1997
20207;22676;"Directed";1997
20207;15536;"Directed";1997
20207;387;"Directed";1997
20207;3078;"Directed";1997
20207;19192;"Directed";1997
20207;16751;"Directed";1997
20207;20343;"Directed";1997
20207;23808;"Directed";1997
20207;35665;"Directed";1997
20207;27348;"Directed";1997
20207;1564;"Directed";1997
20207;22698;"Directed";1997
20207;34493;"Directed";1997
20207;12030;"Directed";1997
20207;8142;"Directed";1997
20207;3890;"Directed";1997
20207;32143;"Directed";1997
20207;21550;"Directed";1997
20207;24993;"Directed";1997
20207;15028;"Directed";1997
20207;424;"Directed";1997
20207;1589;"Directed";1997
20207;25007;"Directed";1997
20207;12049;"Directed";1997
20207;20556;"Directed";1997
20207;1603;"Directed";1997
20207;16804;"Directed";1997
20207;1605;"Directed";1997
20207;7421;"Directed";1997
20207;7422;"Directed";1997
20207;3406;"Directed";1997
20207;10894;"Directed";1997
20207;14418;"Directed";1997
20207;31014;"Directed";1997
20207;9775;"Directed";1997
20207;29828;"Directed";1997
20207;28637;"Directed";1997
20207;15626;"Directed";1997
20207;20417;"Directed";1997
20207;16928;"Directed";1997
20207;18974;"Directed";1997
20207;35833;"Directed";1997
20207;7455;"Directed";1997
20207;23898;"Directed";1997
20207;20427;"Directed";1997
20207;3765;"Directed";1997
20207;3959;"Directed";1997
20207;37616;"Directed";1997
20207;12107;"Directed";1997
20207;23910;"Directed";1997
20207;18090;"Directed";1997
20207;30872;"Directed";1997
20207;31057;"Directed";1997
20207;18096;"Directed";1997
20207;30451;"Directed";1997
20207;12115;"Directed";1997
20207;10940;"Directed";1997
20207;20471;"Directed";1997
20207;26309;"Directed";1997
20207;31079;"Directed";1997
20207;2837;"Directed";1997
20207;36986;"Directed";1997
20207;7502;"Directed";1997
20207;19337;"Directed";1997
20207;23951;"Directed";1997
20207;6343;"Directed";1997
20207;15696;"Directed";1997
20207;32261;"Directed";1997
20207;31482;"Directed";1997
20207;26335;"Directed";1997
20207;7950;"Directed";1997
20207;22850;"Directed";1997
20207;14525;"Directed";1997
20207;19361;"Directed";1997
20207;25136;"Directed";1997
20207;28745;"Directed";1997
20207;9896;"Directed";1997
20207;21703;"Directed";1997
20207;33476;"Directed";1997
20207;13356;"Directed";1997
20207;33482;"Directed";1997
20207;29336;"Directed";1997
20207;25157;"Directed";1997
20207;1742;"Directed";1997
20207;4052;"Directed";1997
20207;13370;"Directed";1997
20207;22349;"Directed";1997
20207;19397;"Directed";1997
20207;25180;"Directed";1997
20207;31822;"Directed";1997
20207;28785;"Directed";1997
20207;27562;"Directed";1997
20207;28795;"Directed";1997
20207;22915;"Directed";1997
20207;19412;"Directed";1997
20207;17787;"Directed";1997
20207;24036;"Directed";1997
20207;5267;"Directed";1997
20207;19425;"Directed";1997
20207;34724;"Directed";1997
20207;11071;"Directed";1997
20207;34728;"Directed";1997
20207;4107;"Directed";1997
20207;18252;"Directed";1997
20207;35935;"Directed";1997
20207;19438;"Directed";1997
20207;1570;"Directed";1997
20207;3902;"Directed";1997
20207;30015;"Directed";1997
20207;12057;"Directed";1997
20207;1810;"Directed";1997
20207;37122;"Directed";1997
20207;18281;"Directed";1997
20207;1825;"Directed";1997
20207;30030;"Directed";1997
20207;28733;"Directed";1997
20207;33555;"Directed";1997
20207;19472;"Directed";1997
20207;35979;"Directed";1997
20207;22993;"Directed";1997
20207;22997;"Directed";1997
20207;8776;"Directed";1997
20207;27648;"Directed";1997
20207;34794;"Directed";1997
20207;30058;"Directed";1997
20207;6504;"Directed";1997
20207;15860;"Directed";1997
20207;17076;"Directed";1997
20207;6527;"Directed";1997
20207;17081;"Directed";1997
20207;37178;"Directed";1997
20207;4176;"Directed";1997
20207;18014;"Directed";1997
20207;34914;"Directed";1997
20207;37175;"Directed";1997
20207;10030;"Directed";1997
20207;27788;"Directed";1997
20207;2273;"Directed";1997
20207;27681;"Directed";1997
20207;4199;"Directed";1997
20207;12344;"Directed";1997
20207;30101;"Directed";1997
20207;3062;"Directed";1997
20207;37396;"Directed";1997
20207;7714;"Directed";1997
20207;27702;"Directed";1997
20207;23044;"Directed";1997
20207;21869;"Directed";1997
20207;27707;"Directed";1997
20207;20714;"Directed";1997
20207;28935;"Directed";1997
20207;4220;"Directed";1997
20207;757;"Directed";1997
20207;24989;"Directed";1997
20207;10124;"Directed";1997
20207;19566;"Directed";1997
20207;7740;"Directed";1997
20207;27946;"Directed";1997
20207;12372;"Directed";1997
20207;4229;"Directed";1997
20207;37565;"Directed";1997
20207;31898;"Directed";1997
20207;18762;"Directed";1997
20207;31313;"Directed";1997
20207;4988;"Directed";1997
20207;20748;"Directed";1997
20207;18823;"Directed";1997
20207;28970;"Directed";1997
20207;7767;"Directed";1997
20207;31863;"Directed";1997
20207;36080;"Directed";1997
20207;12479;"Directed";1997
20207;23079;"Directed";1997
20207;27237;"Directed";1997
20207;30716;"Directed";1997
20207;1044;"Directed";1997
20207;23094;"Directed";1997
20207;18997;"Directed";1997
20207;15983;"Directed";1997
20207;1964;"Directed";1997
20207;19622;"Directed";1997
20207;20785;"Directed";1997
20207;18443;"Directed";1997
20207;24248;"Directed";1997
20207;26080;"Directed";1997
20207;14795;"Directed";1997
20207;18460;"Directed";1997
20207;4304;"Directed";1997
20207;12450;"Directed";1997
20207;29027;"Directed";1997
20207;33752;"Directed";1997
20207;34956;"Directed";1997
20207;9739;"Directed";1997
20207;19659;"Directed";1997
20207;4318;"Directed";1997
20207;33365;"Directed";1997
20207;32573;"Directed";1997
20207;26645;"Directed";1997
20207;28287;"Directed";1997
20207;34971;"Directed";1997
20207;11308;"Directed";1997
20207;22003;"Directed";1997
20207;9028;"Directed";1997
20207;4332;"Directed";1997
20207;33093;"Directed";1997
20207;13662;"Directed";1997
20207;33563;"Directed";1997
20207;17284;"Directed";1997
20207;12300;"Directed";1997
20207;23176;"Directed";1997
20207;35012;"Directed";1997
20207;10199;"Directed";1997
20207;18521;"Directed";1997
20207;4362;"Directed";1997
20207;10079;"Directed";1997
20207;24190;"Directed";1997
20207;9066;"Directed";1997
20207;5441;"Directed";1997
20207;279;"Directed";1997
20207;7898;"Directed";1997
20207;37378;"Directed";1997
20207;12538;"Directed";1997
20207;2287;"Directed";1997
20207;26718;"Directed";1997
20207;29019;"Directed";1997
20207;24352;"Directed";1997
20207;17335;"Directed";1997
20207;8547;"Directed";1997
20207;7918;"Directed";1997
20207;11387;"Directed";1997
20207;32671;"Directed";1997
20207;1017;"Directed";1997
20207;5701;"Directed";1997
20207;25545;"Directed";1997
20207;22095;"Directed";1997
20207;10503;"Directed";1997
20207;22273;"Directed";1997
20207;29156;"Directed";1997
20207;36473;"Directed";1997
20207;3292;"Directed";1997
20207;22120;"Directed";1997
20207;8922;"Directed";1997
20207;6805;"Directed";1997
20207;5913;"Directed";1997
20207;18271;"Directed";1997
20207;9160;"Directed";1997
20207;29180;"Directed";1997
20207;6816;"Directed";1997
20207;22138;"Directed";1997
20207;23705;"Directed";1997
20207;27434;"Directed";1997
20207;23286;"Directed";1997
20207;33928;"Directed";1997
20207;33940;"Directed";1997
20207;21000;"Directed";1997
20207;4491;"Directed";1997
20207;28705;"Directed";1997
20207;24932;"Directed";1997
20207;3836;"Directed";1997
20207;29220;"Directed";1997
20207;8008;"Directed";1997
20207;23316;"Directed";1997
20207;29228;"Directed";1997
20207;19838;"Directed";1997
20207;9215;"Directed";1997
20207;26832;"Directed";1997
20207;3358;"Directed";1997
20207;6872;"Directed";1997
20207;12654;"Directed";1997
20207;16281;"Directed";1997
20207;20404;"Directed";1997
20207;3361;"Directed";1997
20207;13840;"Directed";1997
20207;5712;"Directed";1997
20207;36354;"Directed";1997
20207;29251;"Directed";1997
20207;32306;"Directed";1997
20207;15046;"Directed";1997
20207;16266;"Directed";1997
20207;6904;"Directed";1997
20207;11535;"Directed";1997
20207;35196;"Directed";1997
20207;3956;"Directed";1997
20207;28238;"Directed";1997
20207;9270;"Directed";1997
20207;18736;"Directed";1997
20207;34022;"Directed";1997
20207;4568;"Directed";1997
20207;11551;"Directed";1997
20207;11555;"Directed";1997
20207;31641;"Directed";1997
20207;10409;"Directed";1997
20207;6714;"Directed";1997
20207;34040;"Directed";1997
20207;13669;"Directed";1997
20207;9324;"Directed";1997
20207;11581;"Directed";1997
20207;11584;"Directed";1997
20207;28119;"Directed";1997
20207;27953;"Directed";1997
20207;27980;"Directed";1997
20207;21110;"Directed";1997
20207;28138;"Directed";1997
20207;9310;"Directed";1997
20207;11617;"Directed";1997
20207;16347;"Directed";1997
20207;9388;"Directed";1997
20207;4624;"Directed";1997
20207;17559;"Directed";1997
20207;36449;"Directed";1997
20207;21132;"Directed";1997
20207;34080;"Directed";1997
20207;25751;"Directed";1997
9491;8652;"Directed";2011
9491;13109;"Directed";2011
9491;6536;"Directed";2011
9491;19192;"Directed";2011
9491;25528;"Directed";2011
9491;5509;"Directed";2011
9491;20427;"Directed";2011
9491;2373;"Directed";2011
9491;10503;"Directed";2011
9491;5571;"Directed";2011
9491;30522;"Directed";2011
9491;34218;"Directed";2011
9491;17428;"Directed";2011
9491;5710;"Directed";2011
17160;21139;"Directed";2012
17160;2331;"Directed";2012
17160;30252;"Directed";2012
17160;33803;"Directed";2012
17160;33453;"Directed";2012
17160;33413;"Directed";2012
17160;25022;"Directed";2012
17160;31825;"Directed";2012
17160;26327;"Directed";2012
17160;15757;"Directed";2012
17160;35578;"Directed";2012
17160;1181;"Directed";2012
17160;18216;"Directed";2012
17160;5485;"Directed";2012
17160;2371;"Directed";2012
17160;25812;"Directed";2012
17160;22927;"Directed";2012
17160;8184;"Directed";2012
17160;20294;"Directed";2012
17160;27301;"Directed";2012
17160;34436;"Directed";2012
17160;29120;"Directed";2012
17160;29143;"Directed";2012
17160;8489;"Directed";2012
17160;17950;"Directed";2012
17160;28527;"Directed";2012
17160;23233;"Directed";2012
17160;31485;"Directed";2012
17160;10542;"Directed";2012
17160;14352;"Directed";2012
17160;9399;"Directed";2012
17160;18359;"Directed";2012
17160;34776;"Directed";2012
17160;32701;"Directed";2012
17160;36266;"Directed";2012
17160;34783;"Directed";2012
17160;25867;"Directed";2012
17160;11124;"Directed";2012
17160;19789;"Directed";2012
17160;22130;"Directed";2012
17160;5054;"Directed";2012
17160;27581;"Directed";2012
17160;32732;"Directed";2012
17160;29021;"Directed";2012
17160;36901;"Directed";2012
17160;9757;"Directed";2012
17160;32082;"Directed";2012
17160;9688;"Directed";2012
17160;21871;"Directed";2012
17160;10280;"Directed";2012
17160;5981;"Directed";2012
17160;16222;"Directed";2012
17160;24164;"Directed";2012
17160;22730;"Directed";2012
17160;12950;"Directed";2012
17160;34858;"Directed";2012
17160;9503;"Directed";2012
17160;33082;"Directed";2012
17160;6964;"Directed";2012
17160;16810;"Directed";2012
17160;31314;"Directed";2012
17160;15942;"Directed";2012
17160;4529;"Directed";2012
17160;36664;"Directed";2012
17160;34884;"Directed";2012
17160;16266;"Directed";2012
17160;8795;"Directed";2012
17160;5367;"Directed";2012
17160;29509;"Directed";2012
17160;22523;"Directed";2012
17160;27473;"Directed";2012
17160;8076;"Directed";2012
17160;813;"Directed";2012
17160;36699;"Directed";2012
17160;33135;"Directed";2012
17160;21960;"Directed";2012
17160;18758;"Directed";2012
17160;18145;"Directed";2012
17160;28121;"Directed";2012
17160;26030;"Directed";2012
17160;24267;"Directed";2012
17160;26937;"Directed";2012
17160;3748;"Directed";2012
17160;20837;"Directed";2012
17160;33479;"Directed";2012
17160;8586;"Directed";2012
28070;32303;"Directed";1985
28070;4304;"Directed";1985
28070;18442;"Directed";1985
28070;36723;"Directed";1985
28070;8782;"Directed";1985
28070;23705;"Directed";1985
28070;36724;"Directed";1985
28070;15411;"Directed";1985
28070;33512;"Directed";1985
28070;6645;"Directed";1985
28070;9745;"Directed";1985
28070;25854;"Directed";1985
28070;36771;"Directed";1985
28070;11125;"Directed";1985
28070;8335;"Directed";1985
29435;30352;"Directed";1971
29435;22387;"Directed";1971
29435;15066;"Directed";1971
29435;2327;"Directed";1971
29435;28447;"Directed";1971
29435;28186;"Directed";1971
29435;30804;"Directed";1971
29435;1476;"Directed";1971
29435;21003;"Directed";1971
29435;25191;"Directed";1971
29435;30773;"Directed";1971
29435;6131;"Directed";1971
29435;33721;"Directed";1971
29435;36664;"Directed";1971
29435;1436;"Directed";1971
29435;7161;"Directed";1971
16156;25760;"Directed";2012
16156;15149;"Directed";2012
16156;27242;"Directed";2012
16156;22891;"Directed";2012
16156;24600;"Directed";2012
16156;31458;"Directed";2012
16156;35284;"Directed";2012
16156;9624;"Directed";2012
16156;29070;"Directed";2012
16156;30256;"Directed";2012
16156;31188;"Directed";2012
16156;21189;"Directed";2012
16156;5535;"Directed";2012
16156;876;"Directed";2012
16156;26383;"Directed";2012
16156;26679;"Directed";2012
16156;25484;"Directed";2012
16156;17896;"Directed";2012
16156;10194;"Directed";2012
16156;15751;"Directed";2012
16156;28480;"Directed";2012
16156;37346;"Directed";2012
16156;31723;"Directed";2012
16156;19107;"Directed";2012
16156;32614;"Directed";2012
16156;5248;"Directed";2012
16156;22316;"Directed";2012
16156;27556;"Directed";2012
16156;34837;"Directed";2012
16156;7873;"Directed";2012
16156;5380;"Directed";2012
16156;26693;"Directed";2012
16156;25787;"Directed";2012
16156;16983;"Directed";2012
16156;37357;"Directed";2012
16156;22040;"Directed";2012
16156;6011;"Directed";2012
16156;32563;"Directed";2012
16156;21176;"Directed";2012
16156;23454;"Directed";2012
16156;7193;"Directed";2012
16156;34412;"Directed";2012
16156;23194;"Directed";2012
16156;33526;"Directed";2012
16156;24907;"Directed";2012
16156;33136;"Directed";2012
16156;13112;"Directed";2012
16156;32928;"Directed";2012
16156;23464;"Directed";2012
16156;2664;"Directed";2012
16156;6144;"Directed";2012
16156;19716;"Directed";2012
16156;33242;"Directed";2012
16156;29990;"Directed";2012
16156;12244;"Directed";2012
16156;26110;"Directed";2012
16156;24666;"Directed";2012
16156;9085;"Directed";2012
16156;17005;"Directed";2012
16156;20225;"Directed";2012
16156;11969;"Directed";2012
16156;13678;"Directed";2012
16156;7040;"Directed";2012
16156;37004;"Directed";2012
16156;32941;"Directed";2012
16156;7322;"Directed";2012
16156;34134;"Directed";2012
16156;11368;"Directed";2012
16156;23712;"Directed";2012
16156;20598;"Directed";2012
16156;17331;"Directed";2012
16156;27592;"Directed";2012
16156;346;"Directed";2012
16156;2079;"Directed";2012
16156;30338;"Directed";2012
16156;9962;"Directed";2012
16156;32373;"Directed";2012
16156;21260;"Directed";2012
16156;10530;"Directed";2012
16156;17978;"Directed";2012
16156;36828;"Directed";2012
16156;8554;"Directed";2012
16156;17955;"Directed";2012
16156;29724;"Directed";2012
16156;15520;"Directed";2012
16156;33339;"Directed";2012
16156;17645;"Directed";2012
16156;4405;"Directed";2012
16156;3834;"Directed";2012
16156;1002;"Directed";2012
16156;20038;"Directed";2012
16156;20317;"Directed";2012
16156;17041;"Directed";2012
16156;22668;"Directed";2012
16156;36248;"Directed";2012
16156;27325;"Directed";2012
16156;2105;"Directed";2012
16156;22976;"Directed";2012
16156;5611;"Directed";2012
16156;22675;"Directed";2012
16156;34769;"Directed";2012
16156;17532;"Directed";2012
16156;20331;"Directed";2012
16156;386;"Directed";2012
16156;19468;"Directed";2012
16156;19469;"Directed";2012
16156;13347;"Directed";2012
16156;16460;"Directed";2012
16156;36851;"Directed";2012
16156;10476;"Directed";2012
16156;1559;"Directed";2012
16156;2533;"Directed";2012
16156;32067;"Directed";2012
16156;19978;"Directed";2012
16156;37427;"Directed";2012
16156;15006;"Directed";2012
16156;6489;"Directed";2012
16156;13171;"Directed";2012
16156;32130;"Directed";2012
16156;14082;"Directed";2012
16156;25265;"Directed";2012
16156;29767;"Directed";2012
16156;17396;"Directed";2012
16156;24263;"Directed";2012
16156;5348;"Directed";2012
16156;1573;"Directed";2012
16156;34804;"Directed";2012
16156;35681;"Directed";2012
16156;8851;"Directed";2012
16156;18622;"Directed";2012
16156;16180;"Directed";2012
16156;24992;"Directed";2012
16156;4765;"Directed";2012
16156;6822;"Directed";2012
16156;20087;"Directed";2012
16156;3896;"Directed";2012
16156;5657;"Directed";2012
16156;13197;"Directed";2012
16156;28897;"Directed";2012
16156;11848;"Directed";2012
16156;6828;"Directed";2012
16156;7403;"Directed";2012
16156;25037;"Directed";2012
16156;7207;"Directed";2012
16156;33133;"Directed";2012
16156;30085;"Directed";2012
16156;13796;"Directed";2012
16156;14111;"Directed";2012
16156;3906;"Directed";2012
16156;32548;"Directed";2012
16156;14114;"Directed";2012
16156;22447;"Directed";2012
16156;20197;"Directed";2012
16156;3739;"Directed";2012
16156;26217;"Directed";2012
16156;6837;"Directed";2012
16156;23844;"Directed";2012
16156;4442;"Directed";2012
16156;30417;"Directed";2012
16156;19525;"Directed";2012
16156;14993;"Directed";2012
16156;1007;"Directed";2012
16156;6236;"Directed";2012
16156;17425;"Directed";2012
16156;29079;"Directed";2012
16156;6843;"Directed";2012
16156;28552;"Directed";2012
16156;20274;"Directed";2012
16156;26816;"Directed";2012
16156;28622;"Directed";2012
16156;907;"Directed";2012
16156;36624;"Directed";2012
16156;30336;"Directed";2012
16156;27926;"Directed";2012
16156;24379;"Directed";2012
16156;7354;"Directed";2012
16156;21006;"Directed";2012
16156;950;"Directed";2012
16156;33652;"Directed";2012
16156;19545;"Directed";2012
16156;3349;"Directed";2012
16156;28022;"Directed";2012
16156;22474;"Directed";2012
16156;3073;"Directed";2012
16156;12993;"Directed";2012
16156;21554;"Directed";2012
16156;23594;"Directed";2012
16156;5097;"Directed";2012
16156;28636;"Directed";2012
16156;20719;"Directed";2012
16156;3004;"Directed";2012
16156;13237;"Directed";2012
16156;19270;"Directed";2012
16156;35745;"Directed";2012
16156;6872;"Directed";2012
16156;35152;"Directed";2012
16156;28041;"Directed";2012
16156;3085;"Directed";2012
16156;1346;"Directed";2012
16156;2787;"Directed";2012
16156;6790;"Directed";2012
16156;23612;"Directed";2012
16156;10915;"Directed";2012
16156;17763;"Directed";2012
16156;17523;"Directed";2012
16156;30140;"Directed";2012
16156;17465;"Directed";2012
16156;28938;"Directed";2012
16156;6587;"Directed";2012
16156;29926;"Directed";2012
16156;12380;"Directed";2012
16156;9806;"Directed";2012
16156;19942;"Directed";2012
16156;778;"Directed";2012
16156;18700;"Directed";2012
16156;14452;"Directed";2012
16156;4682;"Directed";2012
16156;31047;"Directed";2012
16156;35293;"Directed";2012
16156;6289;"Directed";2012
16156;17175;"Directed";2012
16156;11836;"Directed";2012
16156;4251;"Directed";2012
16156;5818;"Directed";2012
16156;21331;"Directed";2012
16156;32301;"Directed";2012
16156;5432;"Directed";2012
16156;27156;"Directed";2012
16156;30378;"Directed";2012
16156;28976;"Directed";2012
16156;27161;"Directed";2012
16156;8063;"Directed";2012
16156;29581;"Directed";2012
16156;30173;"Directed";2012
16156;33716;"Directed";2012
16156;10685;"Directed";2012
16156;17802;"Directed";2012
16156;515;"Directed";2012
16156;37257;"Directed";2012
16156;22229;"Directed";2012
16156;22800;"Directed";2012
16156;19318;"Directed";2012
16156;26882;"Directed";2012
16156;28948;"Directed";2012
16156;25724;"Directed";2012
16156;7216;"Directed";2012
16156;9552;"Directed";2012
16156;27017;"Directed";2012
16156;6320;"Directed";2012
16156;17501;"Directed";2012
16156;35212;"Directed";2012
16156;23639;"Directed";2012
16156;27488;"Directed";2012
16156;26619;"Directed";2012
16156;20484;"Directed";2012
16156;97;"Directed";2012
16156;36410;"Directed";2012
16156;29010;"Directed";2012
16156;821;"Directed";2012
16156;33739;"Directed";2012
16156;6346;"Directed";2012
16156;31451;"Directed";2012
16156;21964;"Directed";2012
16156;29615;"Directed";2012
16156;17837;"Directed";2012
16156;23957;"Directed";2012
16156;35238;"Directed";2012
16156;15111;"Directed";2012
16156;6188;"Directed";2012
16156;831;"Directed";2012
16156;14515;"Directed";2012
16156;23686;"Directed";2012
16156;13923;"Directed";2012
16156;11599;"Directed";2012
16156;10435;"Directed";2012
16156;9595;"Directed";2012
16156;28133;"Directed";2012
16156;8575;"Directed";2012
16156;17856;"Directed";2012
16156;36321;"Directed";2012
16156;19689;"Directed";2012
16156;10999;"Directed";2012
16156;22858;"Directed";2012
16156;25137;"Directed";2012
16156;18054;"Directed";2012
16156;16831;"Directed";2012
16156;21691;"Directed";2012
16156;9310;"Directed";2012
16156;11501;"Directed";2012
16156;9012;"Directed";2012
16156;11901;"Directed";2012
16156;31405;"Directed";2012
16156;36143;"Directed";2012
16156;20833;"Directed";2012
16156;5134;"Directed";2012
16156;33371;"Directed";2012
16156;7205;"Directed";2012
16156;27292;"Directed";2012
16156;29978;"Directed";2012
16156;3466;"Directed";2012
16156;16647;"Directed";2012
16156;26056;"Directed";2012
16156;3472;"Directed";2012
16156;11314;"Directed";2012
16156;34082;"Directed";2012
16156;30245;"Directed";2012
16156;6991;"Directed";2012
34224;19984;"Directed";2012
34224;2331;"Directed";2012
34224;28453;"Directed";2012
34224;23176;"Directed";2012
34224;8446;"Directed";2012
34224;22905;"Directed";2012
34224;19977;"Directed";2012
34224;26559;"Directed";2012
34224;29388;"Directed";2012
34224;29987;"Directed";2012
34224;27284;"Directed";2012
34224;13711;"Directed";2012
34224;19719;"Directed";2012
34224;2669;"Directed";2012
34224;16639;"Directed";2012
34224;21469;"Directed";2012
34224;4978;"Directed";2012
34224;18252;"Directed";2012
34224;10278;"Directed";2012
34224;23229;"Directed";2012
34224;22370;"Directed";2012
34224;461;"Directed";2012
34224;8806;"Directed";2012
34224;17041;"Directed";2012
34224;21928;"Directed";2012
34224;2717;"Directed";2012
34224;5799;"Directed";2012
34224;391;"Directed";2012
34224;19192;"Directed";2012
34224;20062;"Directed";2012
34224;28864;"Directed";2012
34224;11944;"Directed";2012
34224;21240;"Directed";2012
34224;7377;"Directed";2012
34224;18905;"Directed";2012
34224;35991;"Directed";2012
34224;18271;"Directed";2012
34224;12893;"Directed";2012
34224;9160;"Directed";2012
34224;27083;"Directed";2012
34224;14090;"Directed";2012
34224;20666;"Directed";2012
34224;14661;"Directed";2012
34224;30389;"Directed";2012
34224;14099;"Directed";2012
34224;24128;"Directed";2012
34224;37053;"Directed";2012
34224;34510;"Directed";2012
34224;7999;"Directed";2012
34224;17820;"Directed";2012
34224;23199;"Directed";2012
34224;34847;"Directed";2012
34224;12922;"Directed";2012
34224;29502;"Directed";2012
34224;20842;"Directed";2012
34224;20849;"Directed";2012
34224;4199;"Directed";2012
34224;33940;"Directed";2012
34224;29210;"Directed";2012
34224;6547;"Directed";2012
34224;28924;"Directed";2012
34224;24734;"Directed";2012
34224;20982;"Directed";2012
34224;3004;"Directed";2012
34224;12950;"Directed";2012
34224;21600;"Directed";2012
34224;18974;"Directed";2012
34224;28360;"Directed";2012
34224;27723;"Directed";2012
34224;25358;"Directed";2012
34224;7453;"Directed";2012
34224;24484;"Directed";2012
34224;30142;"Directed";2012
34224;15933;"Directed";2012
34224;10655;"Directed";2012
34224;19585;"Directed";2012
34224;32217;"Directed";2012
34224;15046;"Directed";2012
34224;18088;"Directed";2012
34224;8335;"Directed";2012
34224;6295;"Directed";2012
34224;25665;"Directed";2012
34224;25074;"Directed";2012
34224;13288;"Directed";2012
34224;1620;"Directed";2012
34224;27481;"Directed";2012
34224;18740;"Directed";2012
34224;15678;"Directed";2012
34224;32159;"Directed";2012
34224;293;"Directed";2012
34224;6714;"Directed";2012
34224;1113;"Directed";2012
34224;19193;"Directed";2012
34224;11580;"Directed";2012
34224;19913;"Directed";2012
34224;25837;"Directed";2012
34224;21092;"Directed";2012
34224;12735;"Directed";2012
34224;8525;"Directed";2012
34224;31111;"Directed";2012
34224;29032;"Directed";2012
34224;8541;"Directed";2012
34224;9882;"Directed";2012
34224;3738;"Directed";2012
34224;12460;"Directed";2012
34224;2303;"Directed";2012
34224;29936;"Directed";2012
34224;16938;"Directed";2012
34224;14822;"Directed";2012
34224;1441;"Directed";2012
34224;34971;"Directed";2012
34224;4551;"Directed";2012
34224;3464;"Directed";2012
34224;33478;"Directed";2012
34224;16950;"Directed";2012
34224;37621;"Directed";2012
34224;28751;"Directed";2012
34224;1158;"Directed";2012
11929;29954;"Directed";2012
11929;12774;"Directed";2012
11929;20544;"Directed";2012
11929;1166;"Directed";2012
11929;5875;"Directed";2012
11929;4061;"Directed";2012
11929;24596;"Directed";2012
11929;31718;"Directed";2012
11929;15753;"Directed";2012
11929;33815;"Directed";2012
11929;34105;"Directed";2012
11929;4655;"Directed";2012
11929;28188;"Directed";2012
11929;14868;"Directed";2012
11929;32091;"Directed";2012
11929;15183;"Directed";2012
11929;896;"Directed";2012
11929;29324;"Directed";2012
11929;23201;"Directed";2012
11929;33804;"Directed";2012
11929;20288;"Directed";2012
11929;23740;"Directed";2012
11929;5582;"Directed";2012
11929;22952;"Directed";2012
11929;10853;"Directed";2012
11929;22087;"Directed";2012
11929;28844;"Directed";2012
11929;5121;"Directed";2012
11929;14470;"Directed";2012
11929;22979;"Directed";2012
11929;26756;"Directed";2012
11929;5912;"Directed";2012
11929;24389;"Directed";2012
11929;21234;"Directed";2012
11929;23799;"Directed";2012
11929;8228;"Directed";2012
11929;101;"Directed";2012
11929;14944;"Directed";2012
11929;24617;"Directed";2012
11929;26473;"Directed";2012
11929;119;"Directed";2012
11929;3594;"Directed";2012
11929;12896;"Directed";2012
11929;33011;"Directed";2012
11929;12682;"Directed";2012
11929;20974;"Directed";2012
11929;20975;"Directed";2012
11929;6518;"Directed";2012
11929;28597;"Directed";2012
11929;5668;"Directed";2012
11929;25608;"Directed";2012
11929;4485;"Directed";2012
11929;22029;"Directed";2012
11929;2807;"Directed";2012
11929;15521;"Directed";2012
11929;28927;"Directed";2012
11929;31006;"Directed";2012
11929;25622;"Directed";2012
11929;3111;"Directed";2012
11929;21593;"Directed";2012
11929;33306;"Directed";2012
11929;30388;"Directed";2012
11929;17746;"Directed";2012
11929;36342;"Directed";2012
11929;2494;"Directed";2012
11929;12953;"Directed";2012
11929;1339;"Directed";2012
11929;32480;"Directed";2012
